id,season,city,date,team1,team2,toss_winner,toss_decision,result,dl_applied,winner,win_by_runs,win_by_wickets,player_of_match,venue,umpire1,umpire2,umpire3
166,2009,16,5/18/2009,9,6,9,2,normal,0,6,0,7,BJ Hodge,SuperSport Park,SJA Taufel,RB Tiffin,
167,2009,18,5/19/2009,7,5,7,2,normal,0,5,0,7,JH Kallis,New Wanderers Stadium,IL Howell,RB Tiffin,
168,2009,15,5/20/2009,10,6,6,1,normal,0,6,0,4,LR Shukla,Kingsmead,BG Jerling,SJA Taufel,
169,2009,15,5/20/2009,9,8,9,2,normal,0,9,24,0,M Muralitharan,Kingsmead,BG Jerling,SJA Taufel,
170,2009,16,5/21/2009,2,7,7,1,normal,0,7,0,4,V Sehwag,SuperSport Park,IL Howell,S Ravi,
171,2009,16,5/21/2009,5,11,5,2,normal,0,5,12,0,MK Pandey,SuperSport Park,IL Howell,S Ravi,
172,2009,16,5/22/2009,7,11,11,1,normal,0,11,0,6,AC Gilchrist,SuperSport Park,BR Doctrove,DJ Harper,
173,2009,18,5/23/2009,9,5,5,1,normal,0,5,0,6,MK Pandey,New Wanderers Stadium,RE Koertzen,SJA Taufel,
174,2009,18,5/24/2009,11,5,5,1,normal,0,11,6,0,A Kumble,New Wanderers Stadium,RE Koertzen,SJA Taufel,
175,2010,6,03-12-2010,6,11,11,1,normal,0,6,11,0,AD Mathews,Dr DY Patil Sports Academy,RE Koertzen,RB Tiffin,
176,2010,6,3/13/2010,2,10,2,2,normal,0,2,4,0,YK Pathan,Brabourne Stadium,RE Koertzen,RB Tiffin,
177,2010,9,3/13/2010,8,7,7,1,normal,0,7,0,5,G Gambhir,"Punjab Cricket Association Stadium, Mohali",BR Doctrove,S Ravi,
178,2010,7,3/14/2010,5,6,6,1,normal,0,6,0,7,MK Tiwary,Eden Gardens,HDPK Dharmasena,AM Saheba,
179,2010,12,3/14/2010,11,9,11,2,normal,0,11,31,0,WPUJC Vaas,"MA Chidambaram Stadium, Chepauk",K Hariharan,DJ Harper,
180,2010,21,3/15/2010,10,7,7,1,normal,0,7,0,6,V Sehwag,"Sardar Patel Stadium, Motera",BG Jerling,RE Koertzen,
181,2010,5,3/16/2010,8,5,8,2,normal,0,5,0,8,JH Kallis,M Chinnaswamy Stadium,S Das,DJ Harper,
182,2010,7,3/16/2010,9,6,9,2,normal,0,9,55,0,MS Dhoni,Eden Gardens,HDPK Dharmasena,AM Saheba,
183,2010,8,3/17/2010,2,7,7,1,normal,0,2,98,0,SR Tendulkar,Feroz Shah Kotla,BR Doctrove,SK Tarapore,
184,2010,5,3/18/2010,10,5,5,1,normal,0,5,0,10,JH Kallis,M Chinnaswamy Stadium,K Hariharan,DJ Harper,
185,2010,8,3/19/2010,7,9,7,2,normal,0,9,0,5,ML Hayden,Feroz Shah Kotla,BR Doctrove,SK Tarapore,
186,2010,22,3/19/2010,11,8,8,1,normal,0,11,6,0,A Symonds,Barabati Stadium,BF Bowden,M Erasmus,
187,2010,21,3/20/2010,10,6,10,2,normal,0,10,34,0,AA Jhunjhunwala,"Sardar Patel Stadium, Motera",RE Koertzen,RB Tiffin,
188,2010,6,3/20/2010,2,5,2,2,normal,0,5,0,7,JH Kallis,Brabourne Stadium,HDPK Dharmasena,SS Hazare,
189,2010,22,3/21/2010,11,7,11,2,normal,0,11,10,0,A Symonds,Barabati Stadium,BF Bowden,M Erasmus,
190,2010,12,3/21/2010,8,9,9,1,tie,0,8,0,0,J Theron,"MA Chidambaram Stadium, Chepauk",K Hariharan,DJ Harper,
191,2010,6,3/22/2010,6,2,6,2,normal,0,2,0,7,SR Tendulkar,Brabourne Stadium,SS Hazare,SJA Taufel,
192,2010,5,3/23/2010,5,9,9,1,normal,0,5,36,0,RV Uthappa,M Chinnaswamy Stadium,RE Koertzen,RB Tiffin,
193,2010,9,3/24/2010,10,8,8,1,normal,0,10,31,0,AC Voges,"Punjab Cricket Association Stadium, Mohali",BR Doctrove,SK Tarapore,
194,2010,6,3/25/2010,9,2,2,1,normal,0,2,0,5,SR Tendulkar,Brabourne Stadium,BF Bowden,AM Saheba,
195,2010,21,3/26/2010,11,10,11,2,normal,0,10,0,8,YK Pathan,"Sardar Patel Stadium, Motera",HDPK Dharmasena,SJA Taufel,
196,2010,9,3/27/2010,6,8,6,2,normal,0,6,39,0,MK Tiwary,"Punjab Cricket Association Stadium, Mohali",BR Doctrove,S Ravi,
197,2010,5,3/25/2010,7,5,5,1,normal,0,7,17,0,KM Jadhav,M Chinnaswamy Stadium,BG Jerling,RE Koertzen,
198,2010,21,3/28/2010,10,9,10,2,normal,0,10,17,0,NV Ojha,"Sardar Patel Stadium, Motera",SS Hazare,SJA Taufel,
199,2010,6,3/28/2010,2,11,11,1,normal,0,2,41,0,Harbhajan Singh,Dr DY Patil Sports Academy,S Das,K Hariharan,
200,2010,8,3/29/2010,7,6,7,2,normal,0,7,40,0,DA Warner,Feroz Shah Kotla,SS Hazare,SJA Taufel,
201,2010,6,3/30/2010,8,2,2,1,normal,0,2,0,4,SL Malinga,Brabourne Stadium,BR Doctrove,SK Tarapore,
202,2010,12,3/31/2010,5,9,5,2,normal,0,9,0,5,M Vijay,"MA Chidambaram Stadium, Chepauk",BG Jerling,RE Koertzen,
203,2010,8,3/31/2010,7,10,7,2,normal,0,7,67,0,KD Karthik,Feroz Shah Kotla,HDPK Dharmasena,SJA Taufel,
204,2010,7,04-01-2010,6,11,6,2,normal,0,6,24,0,SC Ganguly,Eden Gardens,K Hariharan,DJ Harper,
205,2010,9,04-02-2010,8,5,8,2,normal,0,5,0,6,KP Pietersen,"Punjab Cricket Association Stadium, Mohali",BF Bowden,M Erasmus,
206,2010,12,04-03-2010,9,10,9,2,normal,0,9,23,0,M Vijay,"MA Chidambaram Stadium, Chepauk",RE Koertzen,RB Tiffin,
207,2010,6,04-03-2010,2,11,2,2,normal,0,2,63,0,AT Rayudu,Brabourne Stadium,BR Doctrove,S Ravi,
208,2010,7,04-04-2010,6,8,6,2,normal,0,8,0,8,DPMD Jayawardene,Eden Gardens,S Asnani,DJ Harper,
209,2010,8,04-04-2010,7,5,7,2,normal,0,7,37,0,PD Collingwood,Feroz Shah Kotla,BF Bowden,M Erasmus,
210,2010,23,04-05-2010,10,11,10,2,normal,0,10,2,0,SK Warne,"Vidarbha Cricket Association Stadium, Jamtha",HDPK Dharmasena,SJA Taufel,
211,2010,12,04-06-2010,9,2,9,2,normal,0,9,24,0,SK Raina,"MA Chidambaram Stadium, Chepauk",S Asnani,DJ Harper,
212,2010,11,04-07-2010,8,10,8,2,normal,0,10,0,9,MJ Lumb,Sawai Mansingh Stadium,S Ravi,SK Tarapore,
213,2010,7,04-07-2010,6,7,6,2,normal,0,6,14,0,SC Ganguly,Eden Gardens,BG Jerling,RE Koertzen,
214,2010,5,04-08-2010,5,11,11,1,normal,0,11,0,7,TL Suman,M Chinnaswamy Stadium,S Asnani,DJ Harper,
215,2010,9,04-09-2010,2,8,2,2,normal,0,8,0,6,KC Sangakkara,"Punjab Cricket Association Stadium, Mohali",M Erasmus,AM Saheba,
216,2010,23,04-10-2010,9,11,9,2,normal,0,11,0,6,RJ Harris,"Vidarbha Cricket Association Stadium, Jamtha",HDPK Dharmasena,SJA Taufel,
217,2010,5,04-10-2010,6,5,5,1,normal,0,5,0,7,R Vinay Kumar,M Chinnaswamy Stadium,K Hariharan,DJ Harper,
218,2010,8,04-11-2010,7,8,7,2,normal,0,8,0,7,PP Chawla,Feroz Shah Kotla,BF Bowden,AM Saheba,
219,2010,11,04-11-2010,2,10,10,1,normal,0,2,37,0,SR Tendulkar,Sawai Mansingh Stadium,BR Doctrove,SK Tarapore,
220,2010,23,04-12-2010,11,5,5,1,normal,0,11,13,0,Harmeet Singh,"Vidarbha Cricket Association Stadium, Jamtha",RE Koertzen,RB Tiffin,
221,2010,6,4/13/2010,2,7,2,2,normal,0,2,39,0,KA Pollard,Brabourne Stadium,S Asnani,DJ Harper,
222,2010,12,4/13/2010,6,9,6,2,normal,0,9,0,9,R Ashwin,"MA Chidambaram Stadium, Chepauk",SS Hazare,SJA Taufel,
223,2010,11,4/14/2010,10,5,10,2,normal,0,5,0,5,KP Pietersen,Sawai Mansingh Stadium,BR Doctrove,S Ravi,
224,2010,12,4/15/2010,9,7,9,2,normal,0,7,0,6,G Gambhir,"MA Chidambaram Stadium, Chepauk",HDPK Dharmasena,SS Hazare,
225,2010,24,4/16/2010,8,11,11,1,normal,0,11,0,5,RG Sharma,Himachal Pradesh Cricket Association Stadium,M Erasmus,AM Saheba,
226,2010,5,4/17/2010,2,5,5,1,normal,0,2,57,0,R McLaren,M Chinnaswamy Stadium,HDPK Dharmasena,SJA Taufel,
227,2010,7,4/17/2010,10,6,10,2,normal,0,6,0,8,JD Unadkat,Eden Gardens,BG Jerling,RB Tiffin,
228,2010,24,4/18/2010,8,9,9,1,normal,0,9,0,6,MS Dhoni,Himachal Pradesh Cricket Association Stadium,BF Bowden,AM Saheba,
229,2010,8,4/18/2010,11,7,11,2,normal,0,11,11,0,A Symonds,Feroz Shah Kotla,BR Doctrove,SK Tarapore,
230,2010,7,4/19/2010,2,6,2,2,normal,0,6,0,9,M Kartik,Eden Gardens,BG Jerling,RE Koertzen,
231,2010,6,4/21/2010,2,5,2,2,normal,0,2,35,0,KA Pollard,Dr DY Patil Sports Academy,BR Doctrove,RB Tiffin,
232,2010,6,4/22/2010,9,11,9,2,normal,0,9,38,0,DE Bollinger,Dr DY Patil Sports Academy,BR Doctrove,RB Tiffin,
233,2010,6,4/24/2010,11,5,11,2,normal,0,5,0,9,A Kumble,Dr DY Patil Sports Academy,RE Koertzen,SJA Taufel,
234,2010,6,4/25/2010,9,2,9,2,normal,0,9,22,0,SK Raina,Dr DY Patil Sports Academy,RE Koertzen,SJA Taufel,
235,2011,12,04-08-2011,9,6,9,2,normal,0,9,2,0,S Anirudha,"MA Chidambaram Stadium, Chepauk",BR Doctrove,PR Reiffel,
236,2011,1,04-09-2011,11,10,10,1,normal,0,10,0,8,SK Trivedi,"Rajiv Gandhi International Stadium, Uppal",RE Koertzen,SK Tarapore,
237,2011,25,04-09-2011,12,5,12,2,normal,0,5,0,6,AB de Villiers,Nehru Stadium,HDPK Dharmasena,K Hariharan,
238,2011,8,04-10-2011,7,2,7,2,normal,0,2,0,8,SL Malinga,Feroz Shah Kotla,AM Saheba,RB Tiffin,
239,2011,6,04-10-2011,8,13,8,2,normal,0,13,0,7,SB Wagh,Dr DY Patil Sports Academy,BR Doctrove,PR Reiffel,
240,2011,7,04-11-2011,6,11,6,2,normal,0,6,9,0,JH Kallis,Eden Gardens,RE Koertzen,SK Tarapore,
241,2011,11,04-12-2011,7,10,7,2,normal,0,10,0,6,SK Warne,Sawai Mansingh Stadium,Aleem Dar,RB Tiffin,
242,2011,5,04-12-2011,5,2,2,1,normal,0,2,0,9,SR Tendulkar,M Chinnaswamy Stadium,HDPK Dharmasena,AL Hill,
243,2011,9,4/13/2011,9,8,8,1,normal,0,8,0,6,PC Valthaty,"Punjab Cricket Association Stadium, Mohali",Asad Rauf,SL Shastri,
244,2011,6,4/13/2011,12,13,12,2,normal,0,13,0,4,MD Mishra,Dr DY Patil Sports Academy,S Asnani,PR Reiffel,
245,2011,1,4/14/2011,11,5,5,1,normal,0,11,33,0,DW Steyn,"Rajiv Gandhi International Stadium, Uppal",RE Koertzen,S Ravi,
246,2011,11,4/15/2011,10,6,6,1,normal,0,6,0,9,G Gambhir,Sawai Mansingh Stadium,Aleem Dar,SS Hazare,
247,2011,6,4/15/2011,2,12,12,1,normal,0,12,0,8,BB McCullum,Wankhede Stadium,BR Doctrove,PR Reiffel,
248,2011,12,4/16/2011,9,5,9,2,normal,0,9,21,0,MEK Hussey,"MA Chidambaram Stadium, Chepauk",HDPK Dharmasena,AL Hill,
249,2011,1,4/16/2011,11,8,8,1,normal,0,8,0,8,PC Valthaty,"Rajiv Gandhi International Stadium, Uppal",RE Koertzen,S Ravi,
250,2011,6,4/17/2011,13,7,7,1,normal,0,7,0,3,Yuvraj Singh,Dr DY Patil Sports Academy,Asad Rauf,AM Saheba,
251,2011,7,4/17/2011,10,6,6,1,normal,0,6,0,8,L Balaji,Eden Gardens,Aleem Dar,RB Tiffin,
252,2011,25,4/18/2011,9,12,12,1,normal,1,12,0,7,BB McCullum,Nehru Stadium,K Hariharan,AL Hill,
253,2011,8,4/19/2011,11,7,11,2,normal,0,11,16,0,S Sohal,Feroz Shah Kotla,PR Reiffel,RJ Tucker,
254,2011,6,4/20/2011,13,2,13,2,normal,0,2,0,7,MM Patel,Wankhede Stadium,Asad Rauf,AM Saheba,
255,2011,7,4/20/2011,12,6,6,1,normal,0,12,6,0,DPMD Jayawardene,Eden Gardens,Aleem Dar,RB Tiffin,
256,2011,9,4/21/2011,8,10,10,1,normal,0,8,48,0,SE Marsh,"Punjab Cricket Association Stadium, Mohali",S Asnani,PR Reiffel,
257,2011,6,4/22/2011,2,9,9,1,normal,0,2,8,0,Harbhajan Singh,Wankhede Stadium,Asad Rauf,AM Saheba,
258,2011,7,4/22/2011,6,5,5,1,normal,0,5,0,9,CH Gayle,Eden Gardens,SS Hazare,RB Tiffin,
259,2011,8,4/23/2011,7,8,8,1,normal,0,7,29,0,DA Warner,Feroz Shah Kotla,S Asnani,RE Koertzen,
260,2011,1,4/24/2011,2,11,11,1,normal,0,2,37,0,SL Malinga,"Rajiv Gandhi International Stadium, Uppal",HDPK Dharmasena,AL Hill,
261,2011,11,4/24/2011,12,10,10,1,normal,0,10,0,8,SK Warne,Sawai Mansingh Stadium,BR Doctrove,SK Tarapore,
262,2011,12,4/25/2011,9,13,13,1,normal,0,9,25,0,MEK Hussey,"MA Chidambaram Stadium, Chepauk",Aleem Dar,RB Tiffin,
263,2011,8,4/26/2011,7,5,5,1,normal,0,5,0,3,V Kohli,Feroz Shah Kotla,S Asnani,RJ Tucker,
264,2011,6,4/27/2011,13,9,13,2,normal,0,9,0,8,DE Bollinger,Dr DY Patil Sports Academy,Asad Rauf,SL Shastri,
265,2011,25,4/27/2011,11,12,12,1,normal,0,11,55,0,I Sharma,Nehru Stadium,HDPK Dharmasena,AL Hill,
266,2011,8,4/28/2011,6,7,7,1,normal,0,6,17,0,MK Tiwary,Feroz Shah Kotla,PR Reiffel,RJ Tucker,
267,2011,11,4/29/2011,2,10,10,1,normal,0,10,0,7,J Botha,Sawai Mansingh Stadium,Asad Rauf,SK Tarapore,
268,2011,5,4/29/2011,5,13,13,1,normal,0,5,26,0,V Kohli,M Chinnaswamy Stadium,Aleem Dar,SS Hazare,
269,2011,25,4/30/2011,7,12,7,2,normal,0,7,38,0,V Sehwag,Nehru Stadium,HDPK Dharmasena,AL Hill,
270,2011,7,4/30/2011,8,6,6,1,normal,0,6,0,8,Iqbal Abdulla,Eden Gardens,AM Saheba,SL Shastri,
271,2011,11,05-01-2011,13,10,10,1,normal,0,10,0,6,LRPL Taylor,Sawai Mansingh Stadium,SK Tarapore,SJA Taufel,
272,2011,12,05-01-2011,9,11,9,2,normal,0,9,19,0,JA Morkel,"MA Chidambaram Stadium, Chepauk",Aleem Dar,RB Tiffin,
273,2011,6,05-02-2011,2,8,8,1,normal,0,2,23,0,KA Pollard,Wankhede Stadium,HDPK Dharmasena,PR Reiffel,
274,2011,8,05-02-2011,7,12,12,1,normal,0,12,0,7,P Parameswaran,Feroz Shah Kotla,Asad Rauf,SL Shastri,
275,2011,1,05-03-2011,6,11,11,1,normal,0,6,20,0,YK Pathan,"Rajiv Gandhi International Stadium, Uppal",S Asnani,RJ Tucker,
276,2011,12,05-04-2011,10,9,10,2,normal,0,9,0,8,MEK Hussey,"MA Chidambaram Stadium, Chepauk",SS Hazare,RB Tiffin,
277,2011,6,05-04-2011,2,13,13,1,normal,0,2,21,0,R Sharma,Dr DY Patil Sports Academy,HDPK Dharmasena,SJA Taufel,
278,2011,25,05-05-2011,12,6,6,1,normal,0,12,17,0,BJ Hodge,Nehru Stadium,S Ravi,RJ Tucker,
279,2011,1,05-05-2011,11,7,7,1,normal,0,7,0,4,V Sehwag,"Rajiv Gandhi International Stadium, Uppal",Asad Rauf,AM Saheba,
280,2011,5,05-06-2011,5,8,8,1,normal,0,5,85,0,CH Gayle,M Chinnaswamy Stadium,Aleem Dar,RB Tiffin,
281,2011,7,05-07-2011,9,6,9,2,normal,1,6,10,0,Iqbal Abdulla,Eden Gardens,Asad Rauf,PR Reiffel,
282,2011,6,05-07-2011,2,7,7,1,normal,0,2,32,0,AT Rayudu,Wankhede Stadium,K Hariharan,SJA Taufel,
283,2011,5,05-08-2011,12,5,12,2,normal,0,5,0,9,CH Gayle,M Chinnaswamy Stadium,Aleem Dar,SS Hazare,
284,2011,9,05-08-2011,8,13,8,2,normal,0,13,0,5,R Sharma,"Punjab Cricket Association Stadium, Mohali",SK Tarapore,RJ Tucker,
285,2011,11,05-09-2011,9,10,10,1,normal,0,9,63,0,M Vijay,Sawai Mansingh Stadium,K Hariharan,SJA Taufel,
286,2011,1,05-10-2011,11,13,11,2,normal,0,13,0,6,MR Marsh,"Rajiv Gandhi International Stadium, Uppal",Asad Rauf,AM Saheba,
287,2011,9,05-10-2011,8,2,2,1,normal,0,8,76,0,BA Bhatt,"Punjab Cricket Association Stadium, Mohali",SK Tarapore,RJ Tucker,
288,2011,11,05-11-2011,10,5,5,1,normal,0,5,0,9,S Aravind,Sawai Mansingh Stadium,HDPK Dharmasena,K Hariharan,
289,2011,12,05-12-2011,9,7,9,2,normal,0,9,18,0,MS Dhoni,"MA Chidambaram Stadium, Chepauk",AM Saheba,SL Shastri,
290,2011,4,5/13/2011,12,8,8,1,normal,0,8,0,6,KD Karthik,Holkar Cricket Stadium,S Asnani,RJ Tucker,
291,2011,5,5/14/2011,6,5,5,1,normal,1,5,0,4,CH Gayle,M Chinnaswamy Stadium,RE Koertzen,RB Tiffin,
292,2011,6,5/14/2011,11,2,11,2,normal,0,11,10,0,A Mishra,Wankhede Stadium,S Ravi,SK Tarapore,
293,2011,24,5/15/2011,8,7,7,1,normal,0,8,29,0,PP Chawla,Himachal Pradesh Cricket Association Stadium,Asad Rauf,SL Shastri,
294,2011,4,5/15/2011,10,12,12,1,normal,0,12,0,8,BJ Hodge,Holkar Cricket Stadium,PR Reiffel,RJ Tucker,
295,2011,6,5/16/2011,13,11,11,1,normal,0,11,0,6,A Mishra,Dr DY Patil Sports Academy,S Ravi,SK Tarapore,
296,2011,24,5/17/2011,8,5,8,2,normal,0,8,111,0,AC Gilchrist,Himachal Pradesh Cricket Association Stadium,Asad Rauf,AM Saheba,
297,2011,12,5/18/2011,9,12,9,2,normal,0,9,11,0,WP Saha,"MA Chidambaram Stadium, Chepauk",HDPK Dharmasena,RE Koertzen,
298,2011,6,5/19/2011,13,6,6,1,normal,0,6,0,7,YK Pathan,Dr DY Patil Sports Academy,S Ravi,SJA Taufel,
299,2011,6,5/20/2011,2,10,2,2,normal,0,10,0,10,SR Watson,Wankhede Stadium,RE Koertzen,PR Reiffel,
300,2011,24,5/21/2011,11,8,8,1,normal,0,11,82,0,S Dhawan,Himachal Pradesh Cricket Association Stadium,Asad Rauf,AM Saheba,
301,2011,8,5/21/2011,7,13,7,2,no result,0,no result,0,0,,Feroz Shah Kotla,SS Hazare,RJ Tucker,
302,2011,5,5/22/2011,9,5,5,1,normal,0,5,0,8,CH Gayle,M Chinnaswamy Stadium,K Hariharan,RE Koertzen,
303,2011,7,5/22/2011,6,2,2,1,normal,0,2,0,5,JEC Franklin,Eden Gardens,SK Tarapore,SJA Taufel,
304,2011,6,5/24/2011,5,9,9,1,normal,0,9,0,6,SK Raina,Wankhede Stadium,Asad Rauf,SJA Taufel,
305,2011,6,5/25/2011,6,2,2,1,normal,0,2,0,4,MM Patel,Wankhede Stadium,Asad Rauf,SJA Taufel,
306,2011,12,5/27/2011,5,2,2,1,normal,0,5,43,0,CH Gayle,"MA Chidambaram Stadium, Chepauk",Asad Rauf,SJA Taufel,
307,2011,12,5/28/2011,9,5,9,2,normal,0,9,58,0,M Vijay,"MA Chidambaram Stadium, Chepauk",Asad Rauf,SJA Taufel,
308,2012,12,04-04-2012,9,2,2,1,normal,0,2,0,8,RE Levi,"MA Chidambaram Stadium, Chepauk",JD Cloete,SJA Taufel,
309,2012,7,04-05-2012,6,7,7,1,normal,0,7,0,8,IK Pathan,Eden Gardens,S Asnani,HDPK Dharmasena,
310,2012,6,04-06-2012,13,2,2,1,normal,0,13,28,0,SPD Smith,Wankhede Stadium,AK Chaudhary,SJA Taufel,
311,2012,11,04-06-2012,10,8,8,1,normal,0,10,31,0,AM Rahane,Sawai Mansingh Stadium,BF Bowden,SK Tarapore,
312,2012,5,04-07-2012,5,7,7,1,normal,0,5,20,0,AB de Villiers,M Chinnaswamy Stadium,S Asnani,S Ravi,
313,2012,26,04-07-2012,9,11,11,1,normal,0,9,74,0,RA Jadeja,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,JD Cloete,HDPK Dharmasena,
314,2012,11,04-08-2012,10,6,6,1,normal,0,10,22,0,BJ Hodge,Sawai Mansingh Stadium,BF Bowden,VA Kulkarni,
315,2012,2,04-08-2012,13,8,13,2,normal,0,13,22,0,MN Samuels,Subrata Roy Sahara Stadium,S Das,SJA Taufel,
316,2012,26,04-09-2012,11,2,11,2,normal,0,2,0,5,RG Sharma,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,AK Chaudhary,JD Cloete,
317,2012,5,04-10-2012,6,5,5,1,normal,0,6,42,0,L Balaji,M Chinnaswamy Stadium,S Ravi,RJ Tucker,
318,2012,8,04-10-2012,9,7,7,1,normal,0,7,0,8,M Morkel,Feroz Shah Kotla,Asad Rauf,SK Tarapore,
319,2012,6,04-11-2012,2,10,10,1,normal,0,2,27,0,KA Pollard,Wankhede Stadium,Aleem Dar,BNJ Oxenford,
320,2012,12,04-12-2012,5,9,5,2,normal,0,9,0,5,F du Plessis,"MA Chidambaram Stadium, Chepauk",HDPK Dharmasena,RJ Tucker,
321,2012,9,04-12-2012,13,8,8,1,normal,0,8,0,7,AD Mascarenhas,"Punjab Cricket Association Stadium, Mohali",VA Kulkarni,SK Tarapore,
322,2012,7,4/13/2012,10,6,10,2,normal,0,6,0,5,Shakib Al Hasan,Eden Gardens,Asad Rauf,S Asnani,
323,2012,8,4/19/2012,11,7,11,2,normal,0,7,0,5,KP Pietersen,Feroz Shah Kotla,BF Bowden,SK Tarapore,
324,2012,2,4/14/2012,9,13,9,2,normal,0,13,0,7,JD Ryder,Subrata Roy Sahara Stadium,Aleem Dar,BNJ Oxenford,
325,2012,7,4/15/2012,8,6,6,1,normal,0,8,2,0,SP Narine,Eden Gardens,Asad Rauf,S Asnani,
326,2012,5,4/15/2012,10,5,10,2,normal,0,10,59,0,AM Rahane,M Chinnaswamy Stadium,JD Cloete,RJ Tucker,
327,2012,6,4/16/2012,2,7,7,1,normal,0,7,0,7,S Nadeem,Wankhede Stadium,BF Bowden,SK Tarapore,
328,2012,11,4/17/2012,11,10,11,2,normal,0,10,0,5,BJ Hodge,Sawai Mansingh Stadium,Aleem Dar,BNJ Oxenford,
329,2012,5,4/17/2012,13,5,13,2,normal,0,5,0,6,CH Gayle,M Chinnaswamy Stadium,S Asnani,S Das,
